title,location,snippet,salary,source,type,link,company,updated,id,Country
"Project Engineer, Senior",Canada," Responsibilities for this Position 

 Location:  31 Millbrook Ave, Dartmouth, NS B2V 2W4, Canada 
 Employment Type:  Fulltime-Regular 


 Company Description 
 At General Dynamics Mission SystemsCanada, our focus extends beyond engineering technology solutionswe...",,gd.com,Full-time,https://jooble.org/jdp/6270802877439057282,GD Mission Systems,2025-04-03T17:23:53.1592238+00:00,6270802877439057282,Canada
Electrical Engineer,Canada," Position: Electrical Engineer 
 Location: Calgary, AB 
 Pay + Benefit 
 Industry: Mining 
   Job Description  
  The Lead Electrical Engineer is a key member of the engineering team providing technical oversight and general project support to Minerals & Mining projects...",,ceipal.com,,https://jooble.org/jdp/-6448411942841222262,Tech Tammina LLC,2025-04-14T00:00:00.0000000,-6448411942841222262,Canada
Controls Engineer,Canada," Position: Controls Engineer  
  Location: Mississauga, ON  
  Industry: Manufacturing  
  Duration: Permanent Full Time position  
   Overview & Requirements:  
  College/University Education in Electrical Engineering & or relevant education and experience 
 Ability...",,ceipal.com,Full-time,https://jooble.org/jdp/973200655563588247,Tech Tammina LLC,2025-04-07T09:51:57.8739725+00:00,973200655563588247,Canada
System Integration & Verfication Engineering,Canada,"&nbsp;...Calgary working on tactical communications for the Bowman Program. This program is focused on system integration of digital voice and <b>data </b>technology to provide secure radio, telephone, intercom and tactical internet services in a modular and fully integrated system....&nbsp;",,gd.com,Full-time,https://jooble.org/jdp/-2848194223530482760,GD Mission Systems,2025-04-08T00:00:00.0000000,-2848194223530482760,Canada
Electrical Systems Engineer,Canada,"&nbsp;...experience with an electronic Cable Management System, such as the SETROUTE program, and be able to input and complete corrections to the <b>data </b>base. 
 Must be able to effectively communicate and work well with others and within a team. 
 Must be able to work well with...&nbsp;",,hppstaffing.com,Full-time,https://jooble.org/jdp/-504402094687073834,Dynamics ATS,2025-03-26T00:00:00.0000000,-504402094687073834,Canada
Electrical Engineer,Canada," Electrical Engineer 
 
 JOB-10043567
 
 Anticipated Start Date 
04/14/2025
 
 Location 
 Houston, TX 
 
 Type of Employment 
 Direct Hire 
 
 Employer Info 
 Our client is one of the world’s leading engineering and technology service providers. With operations...",,hppstaffing.com,Full-time,https://jooble.org/jdp/-6096189404574666549,Dynamics ATS,2025-03-26T00:00:00.0000000,-6096189404574666549,Canada
Mechanical Engineer V,Canada," Mechanical Engineer V 
 
 JOB-10043577
 
 Anticipated Start Date 
04/21/2025
 
 Location 
 Overland Park, KS 
 
 Type of Employment 
 Contract-to-Hire 
 
 Employer Info 
 Our client is an employee-owned engineering, procurement, consulting, and construction...",,hppstaffing.com,Full-time,https://jooble.org/jdp/-2323318875830669090,Dynamics ATS,2025-04-08T00:00:00.0000000,-2323318875830669090,Canada
Electrical Designer Management NS&E,Canada,"&nbsp;...experience with an electronic Cable Management System, such as the SETROUTE program, and be able to input and complete corrections to the <b>data </b>base. 
 Must have experience with modelling of equipment and raceway design for cable trays, conduits and supports. 
 Works under...&nbsp;",,hppstaffing.com,Full-time,https://jooble.org/jdp/-2734724427712352343,Dynamics ATS,2025-04-08T00:00:00.0000000,-2734724427712352343,Canada
Environmental Engineer III,Canada," Environmental Engineer III 
 
 JOB-10043353
 
 Anticipated Start Date 
4/14/2025 
 Location 
 Mont Belvieu, TX 
 
 Type of Employment 
 Contract Hire 
 
 Employer Info 
 Our client is an American natural gas and crude oil pipeline company with headquarters...",,hppstaffing.com,Full-time,https://jooble.org/jdp/1053427248762680135,Dynamics ATS,2025-03-31T00:00:00.0000000,1053427248762680135,Canada
Electrical Engineer VI,Canada,"&nbsp;...research and develops recommendations for equipment and/or materials selection. 
 Oversees collection, assimilation, and management of <b>data </b>for engineering work. 
 Prepares complex engineering calculations following standard methods and principles. 
 Manages assigned...&nbsp;",,hppstaffing.com,Full-time,https://jooble.org/jdp/-2594437481285448734,Dynamics ATS,2025-04-07T11:33:21.8234415+00:00,-2594437481285448734,Canada
Embedded Senior Test Engineer,Canada," Position: Embedded Senior Test Engineer  
  Location: Mississauga, Ontario (onsite) 
  Mode of Hire: Contract  
  Primary Skills:  
  Software Unit, Integration and System Testing  
 
  Job Description  
  
 Degree in Electronics, Software, Computer Science or ...",,ceipal.com,,https://jooble.org/jdp/-7252499078706656559,VDart Inc,2025-04-07T12:51:55.4300000,-7252499078706656559,Canada
Sr. System Engineer - On Site,Canada," Syzygy is rapidly growing, and we need YOU to join our world-class team today!
 Syzygy is a technology company dedicated to delivering solutions that solve the toughest information awareness challenges for those in harm’s way!
 Our mission  is to lead the development...",,jazzhr.com,Full-time,https://jooble.org/jdp/-5020841000021944758,Syzygy Integration,2025-04-01T00:00:00.0000000,-5020841000021944758,Canada
Senior Installation Engineer,Canada,"
 Job Title: Senior Installation Engineer 
 Location: Downtown Toronto 
 Hybrid: currently policy is 3 days onsite (this may change anytime based on project requirements)


 Our company is looking for an enthusiastic, self-motivated Senior Installation Engineer who...",,jobs.acarasolutions.com,Full-time,https://jooble.org/jdp/8125194660688887263,Acara Solutions,2025-01-16T13:42:27.6130000,8125194660688887263,Canada
Electrical Engineer,Canada,"&nbsp;...new trends. 
 Develops reports, diagrams, correspondence, procedures, specifications and technical calculations. Prepares technical <b>data </b>and papers for sales personnel, customers and publications using good internal presentation and report writing skills. 
 Supports...&nbsp;",,hppstaffing.com,Full-time,https://jooble.org/jdp/8900776136352757775,Dynamics ATS,2025-04-10T00:00:00.0000000,8900776136352757775,Canada
Mechanical Design Engineer,Canada,"
 Mechanical Design Engineer 
 Our company  is a multi-divisional, multi-national corporation with over 100 years of combined product and technology experience. As an ISO 9001-2008 registered company headquartered in Brampton, Ontario, our company brings together recognized...",,jobs.acarasolutions.com,Full-time,https://jooble.org/jdp/-3082285843190285550,Acara Solutions,2025-03-26T23:12:12.4170000,-3082285843190285550,Canada
MRI Technologist,Canada," MRI Technologist 
 
 JOB-10043393
 
 Anticipated Start Date 
 March 31, 2025
 
 Location 
 Elmhurst, NY 
 
 Type of Employment 
 Contract Hire 
 
 Employer Info 
 Our client provides top-ranked care, dozens of inpatient and outpatient specialties, and mental...",,hppstaffing.com,Full-time,https://jooble.org/jdp/2211475033319701736,Dynamics ATS,2025-03-11T00:00:00.0000000,2211475033319701736,Canada
Health and Safety Specialist,Canada,"&nbsp;...records, produce reports, review statistics and completes reports for submission to various government agencies. 
 Ability to analyze <b>data </b>to demonstrate compliance with regulatory requirements and internal needs. 
 Demonstrated knowledge in ensuring compliance to all...&nbsp;",,jobs.acarasolutions.com,Full-time,https://jooble.org/jdp/-3416185728458818112,Acara Solutions,2025-04-06T00:00:00.0000000,-3416185728458818112,Canada
LOTO Commissioning Engineer,Canada,"&nbsp;...and quantity management 
~ Coordinate and interface with engineering and construction on design development 
~ Coordinate vendor <b>data </b>and track comments 
~ Coordinate documentation / deliverable development 
~ Review all weekly reports and summarize them to the commissioning...&nbsp;",,hppstaffing.com,Full-time,https://jooble.org/jdp/2823269130759694781,Dynamics ATS,2025-03-27T00:00:00.0000000,2823269130759694781,Canada
Electrical Engineer,Canada," About us 
 Trexo Robotics is enabling mobility by building powered wearable robots. Our first product is a robot for children with movement disorders such as Cerebral Palsy, and it allows kids to walk, in many cases, for the first time in their lives. The device is currently...",,swooped.co,,https://jooble.org/jdp/1768184230599234510,Trexo Robotics,2025-03-26T14:28:07.8730000,1768184230599234510,Canada
CC280 Senior System Engineer,Canada,"Job Title: Senior System engineer
Full time direct hire position
3 week vacation to start, RRSP, insurance, sick days and more!
Rail industry
Salary : 165k
Location: Toronto, ON
Area Code: 416, 647, 905
Hybrid position- MINIMUM 3 days in office!
Postal Code: M5H...",,belcanjobs.com,,https://jooble.org/jdp/-47783774069064500,Belcan,2025-02-28T10:44:01.8730000,-47783774069064500,Canada
Real Estate Agent Listing Specialist,Canada,"&nbsp;...specializing in scheduling and confirming appointments via phone
• Proficient in utilizing real estate CRM systems to maintain client <b>data </b>securely and in an organized manner
• Experienced in conducting thorough market research and demonstrating a profound understanding...&nbsp;",,wizehire.com,,https://jooble.org/jdp/-6099115426187909733,Keller Williams Real Estate Associates,2025-04-11T22:35:35.6930000,-6099115426187909733,Canada
Azure Data Engineer,Canada,"&nbsp;...Role - Azure <b>data </b>Engineer  
  Location - Calgary  
  Hybrid position  
   Technical/Functional Skills: 
 Azure Databricks (2+ years hands-on experience). 
 Azure Data Factory, Python/PySpark, SQL. 
 ETL tool experience (Informatica, SSIS, ODI, DataStage). 
 Basic...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-6730858338934238405,Atlantis IT group,2025-04-07T00:00:00.0000000,-6730858338934238405,Canada
Horticulturist,Canada,"Horticulturist for a plant nursery



Do you enjoy working outside in nature and helping people find the right plants for their projects? We are looking for part-time or full-time people who enjoy providing excellent customer service and sharing their knowledge of the...",,wizehire.com,,https://jooble.org/jdp/-1721320087359843326,Down to Earth Gardens and Nursery,2025-03-21T00:00:00.0000000,-1721320087359843326,Canada
Digital Marketing Specialist,Canada,"&nbsp;...ability to interpret marketing metrics. 

 Nice-to-Have: 
 Experience with website management and CMS platforms. 
 Familiarity with <b>data </b>analytics tools (Google Analytics, SEMRUSH). 
 Prior experience in the technology or consulting industry. 
 What We Offer:...&nbsp;",,catsone.com,,https://jooble.org/jdp/-7704563185596719491,Newfound Recruiting,2025-04-11T13:32:33.7700000,-7704563185596719491,Canada
Field Service Engineer / Medical Technology,Canada,"&nbsp;...Notice files, Field Change Notices, technical reports, service bulletins, historical account information, etc...). Put all relevant <b>data </b>in the service management systems in order to guarantee optimal operational efficiency and to deliver the necessary information for...&nbsp;",,ronsunshineassociates.com,,https://jooble.org/jdp/-1898899265756792160,Ron Sunshine Associates LLC,2025-02-04T07:21:24.6365491+00:00,-1898899265756792160,Canada
Structural Engineer,Canada," Structural Engineer 
 
 JOB-10043655
 
 Anticipated Start Date 
03/24/2025
 
 Location 
 Kennedy Space Center, FL 
 
 Type of Employment 
 Contract-to-Hire 
 
 Employer Info 
 Client is a global leader in subsea, onshore/offshore and surface projects, providing...",,hppstaffing.com,Full-time,https://jooble.org/jdp/-2810540284286443673,Dynamics ATS,2025-03-26T00:00:00.0000000,-2810540284286443673,Canada
"Team Lead, Civil Engineer",Canada,"The Opportunity ZE Power Engineering is an innovative industry leading company that provides engineering services to the electric utility industry. We are currently seeking an individual as a Team Lead, Civil Engineerand provide support tothe company. This is an excellent...",$120k,acquiretm.com,Full-time,https://jooble.org/jdp/3602705585991982439,ZE Power Engineering,2025-04-15T00:00:00.0000000,3602705585991982439,Canada
MRI Field Service Engineer,Canada," MRI Field Service Engineer 
 Location: Anywhere on the West Coast, US 
 Our client is a pioneering leader in MR-guided, noninvasive treatment solutions in neurosurgery among other clinical areas. This is an exceptional opportunity to join this exceptional company.  This...",,chronosconsulting.com,Full-time,https://jooble.org/jdp/-9050274337201404729,Chronos Consulting,2024-12-12T06:07:06.8900000,-9050274337201404729,Canada
Toolmaker,Canada," Toolmaker 
 
 JOB-10041581
 
 Anticipated Start Date 
 April 21 , 2025
 
 Location 
 Lester Prairie, MN 
 
 Type of Employment 
 Contract to Hire 
 
 Employer Info 
 Our client started in 1957, with two engineers and an idea for wallpaper. Their proven history...",,hppstaffing.com,Full-time,https://jooble.org/jdp/-8282027173914861362,Dynamics ATS,2025-04-04T00:00:00.0000000,-8282027173914861362,Canada
