title,location,snippet,salary,source,type,link,company,updated,id
Shift Lead,Canada,"The minimum/maximum for this position is $21 per hour!
 DRG is looking for energized and motivated individuals who want to work for a fast growing company, with tons of opportunity for growth!  As a Shift Manager you will support other management levels by running great...",,jobs.tacobell.com,,https://jooble.org/jdp/2195995888863568381,Angel City Bell,2025-04-15T00:00:00.0000000,2195995888863568381
System Integration V&V - Team Lead,Canada,"&nbsp;...Employment Type:  Fulltime-Regular 


 Company Description 
 At General Dynamics Mission SystemsCanada, our focus extends beyond <b>engineering </b>technology solutionswe are dedicated to cultivating careers. If you seek a purpose-driven career solving some of the worlds most...&nbsp;",,gd.com,Full-time,https://jooble.org/jdp/6521651133707032571,GD Mission Systems,2025-03-27T17:33:09.4742527+00:00,6521651133707032571
Technical Sales Leader,Canada,"&nbsp;...Are you looking to further your career and grow?
 Do you have  technical sales experience, ideally in industrial processing or <b>engineered </b>products ?
 If you answered yes to those three questions,  then  today !
 Acara Solutions seeks highly qualified candidates to...&nbsp;",,jobs.acarasolutions.com,Full-time,https://jooble.org/jdp/-7988265048040337264,Acara Solutions,2025-03-17T15:59:38.4900000,-7988265048040337264
Blasting and Coating Night Shift Lead,Canada," About Brock 

Brock Group is a well-known provider of industrial services that operates globally, with our main office located in Houston, TX. We have teams in Canada, the United States, and Latin America. Our goal is to support various industries by offering essential...",,tamrecruiting.com,Full-time,https://jooble.org/jdp/-6903403020410374062,Brock Canada Oilfield Services Ltd,2025-04-15T00:00:00.0000000,-6903403020410374062
"Deloitte Operate Front Office, Contact Centre Team Leader",Canada," Job Type:  Permanent  
 Work Model:  Remote  
 Reference code: 129012 
 Primary Location:  Halifax, NS  
 All Available Locations:  Burlington, ON; Calgary, AB; Edmonton, AB; Fredericton, NB; Halifax, NS; Kitchener, ON; Moncton, NB; Ottawa, ON; Regina, SK; Saint John...",,successfactors.com,,https://jooble.org/jdp/-2653937884954417582,Deloitte,2025-04-13T02:46:29.6030000,-2653937884954417582
Microsoft Azure Integration and Jitterbit EDI Lead (Remote),Canada,"&nbsp;...Req ID: 319157
 NTT <b>DATA </b>strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want...&nbsp;&nbsp;...Required Qualifications 
~ Bachelor degree in Computer Science, <b>Engineering,</b> Information Technology, or a related field. 
~5+ years of...&nbsp;",,careers-inc.nttdata.com,,https://jooble.org/jdp/6547104669869216039,"NTT DATA, Inc.",2025-03-25T06:29:24.5561078+00:00,6547104669869216039
Lead Hand,Canada,"


 Oldcastle® APG, a CRH Company, is North America’s leading provider of innovative outdoor living solutions that enable customers to Live Well Outside. The manufacturer’s portfolio of premier building products inspires endless possibilities while providing enduring...",,jobs.oldcastle.com,,https://jooble.org/jdp/-6006272528872203330,APG Canada West,2025-03-24T00:00:00.0000000,-6006272528872203330
Lead Procurement,Canada," Lead Procurement 
 
 JOB-10038458
 
 Anticipated Start Date 
04/21/2025
 
 Location 
 Houston, TX 
 
 Type of Employment 
 Contract-to-Hire 
 
 Employer Info 
 Our client is the leading integrated power company in the U.S., built on the strength of the nation...",,hppstaffing.com,Full-time,https://jooble.org/jdp/-5614375148609945794,Dynamics ATS,2025-04-03T00:00:00.0000000,-5614375148609945794
Practice lead (Data and AI )- ML1,Canada,"&nbsp;...range of advanced analytics-based services. 
 Understand client objectives and create a credible project plan based on the types of <b>data </b>available, possible algorithm choices, and implementation options. 
 Build relevant suite of ML/AI models and test/compare various...&nbsp;",,catsone.com,,https://jooble.org/jdp/-3797430097345681758,emergiTEL Inc.,2025-02-26T00:00:00.0000000,-3797430097345681758
Microsoft Alliances Canada Leader,Canada," Position Overview 
 Microsoft Alliances Canada Lead oversees the Microsoft relationship and business for Insight working with sales, vendor management, finance and leadership at Insight.  Incumbents are to provide leadership and management to each group and provide strategic...",,insight.com,,https://jooble.org/jdp/5082690573825056933,Insight,2025-03-20T08:13:30.9414979+00:00,5082690573825056933
Senior Cyber Security Architectural Lead - 12429,Canada,"Salary: £(£Please provide competitive rate) Location: Aldermaston – full time on site

",,ComXPS,,https://jooble.org/jdp/-2911310281036882042,ComXPS,2025-04-10T15:43:09.8744104+00:00,-2911310281036882042
"Salesforce Business Analyst - Bala Cynwyd, PA",Canada,"&nbsp;...Req ID: 317338
 NTT <b>DATA </b>strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. 
 We are currently seeking a Salesforce Business Analyst...&nbsp;",,careers-inc.nttdata.com,,https://jooble.org/jdp/-1418129254757713728,"NTT DATA, Inc.",2025-04-10T01:10:15.9402116+00:00,-1418129254757713728
Community Manager - Avana on Main,Canada," ABOUT GREYSTAR 

 Greystar is a leading, fully integrated global real estate company offering expertise in property management, investment management, development, and construction services in  institutional-quality  rental housing, logistics, and life sciences sectors...",,jobs.greystar.com,,https://jooble.org/jdp/-955344823437244462,Greystar,2025-04-09T11:58:18.8896755+00:00,-955344823437244462
Community Manager - Hillside on Cannon,Canada," ABOUT GREYSTAR 

 Greystar is a leading, fully integrated global real estate company offering expertise in property management, investment management, development, and construction services in  institutional-quality  rental housing, logistics, and life sciences sectors...",,jobs.greystar.com,,https://jooble.org/jdp/-4960871997204224254,Greystar,2025-04-15T01:02:04.2430000,-4960871997204224254
Lead Technician - Bilingual,Canada,"&nbsp;...Req ID: 320144
 NTT <b>DATA </b>strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want...&nbsp;&nbsp;...technical field training, and SME support 
 Coordinates with Client <b>Engineering </b>Team on all technical / environmental updates 
 Performs...&nbsp;",,careers-inc.nttdata.com,,https://jooble.org/jdp/2271711955326646964,"NTT DATA, Inc.",2025-03-31T00:00:00.0000000,2271711955326646964
Floating Community Manager - Owned Assets,Canada," ABOUT GREYSTAR 

 Greystar is a leading, fully integrated global real estate company offering expertise in property management, investment management, development, and construction services in  institutional-quality  rental housing, logistics, and life sciences sectors...",,jobs.greystar.com,,https://jooble.org/jdp/-5670094342271667942,Greystar,2025-04-05T01:50:08.7281791+00:00,-5670094342271667942
Community Manager,Canada," Founded in 1923, The Yarco Companies, is a full-service, multi-family real estate firm that delivers highly specialized Property Management Services, and focuses primarily on Affordable Housing. To learn more about our company visit  Yarco  is an equal opportunity employer...",$47k - $50k,jobs.chattr.ai,Full-time,https://jooble.org/jdp/-6423799027977899160,Confidential - Real Estate Company,2025-04-15T00:00:00.0000000,-6423799027977899160
Mechanical Engineer V,Canada,"&nbsp;...Mechanical <b>Engineer </b>V 
 
 JOB-10043481
 
 Anticipated Start Date 
04/14/2025
 
 Location 
 Overland Park, KS 
 
 Type of Employment...&nbsp;&nbsp;..., Oil and Gas processing facilities, Water Treatment Plants and <b>Data </b>Center facilities. 
 
 Job Description 
 Understand and apply...&nbsp;",,hppstaffing.com,Full-time,https://jooble.org/jdp/1269223147465979446,Dynamics ATS,2025-03-26T00:00:00.0000000,1269223147465979446
Senior Mechanical Engineer,Canada,"&nbsp;...Senior Mechanical <b>Engineer </b>
 
 JOB-10041763
 
 Anticipated Start Date 
04/14/2025
 
 Location 
 Richland, WA 
 
 Type of Employment...&nbsp;&nbsp;..., including piping and instrument diagrams and equipment <b>data </b>sheets, that incorporate the applicable design and nuclear safety...&nbsp;",,hppstaffing.com,Full-time,https://jooble.org/jdp/2248883709842474701,Dynamics ATS,2025-03-26T00:00:00.0000000,2248883709842474701
Senior Systems Engineer,Canada,"&nbsp;...Employment Type:  Fulltime-Regular 


 Company Description 
 At General Dynamics Mission SystemsCanada, our focus extends beyond <b>engineering </b>technology solutionswe are dedicated to cultivating careers. If you seek a purpose-driven career solving some of the worlds most...&nbsp;",,gd.com,Full-time,https://jooble.org/jdp/-2323305001952302164,GD Mission Systems,2025-04-09T18:27:43.3508941+00:00,-2323305001952302164
Assistant Community Manager - Student Housing,Canada,"&nbsp;...Leasing Consultants once they are trained however the approval is to be completed by the Assistant Community Manager only. 
 Yardi <b>Data:</b>  The leasing consultants enter traffic, follow up, work-orders, and leases while the Assistant Community Manager ensures the integrity...&nbsp;",,jazzhr.com,Full-time,https://jooble.org/jdp/364401698453925835,University Partners,2025-02-25T00:00:00.0000000,364401698453925835
Assistant Community Manager - Tinker on Forty8,Canada," ABOUT GREYSTAR 

 Greystar is a leading, fully integrated global real estate company offering expertise in property management, investment management, development, and construction services in  institutional-quality  rental housing, logistics, and life sciences sectors...",,jobs.greystar.com,,https://jooble.org/jdp/4491968978094847085,Greystar,2025-04-09T14:58:07.3630000,4491968978094847085
Temporary Assistant Community Manager - Acacia on Santa Rosa,Canada," ABOUT GREYSTAR 

 Greystar is a leading, fully integrated global real estate company offering expertise in property management, investment management, development and construction services in  institutional-quality  rental housing, logistics, and life sciences sectors...",,jobs.greystar.com,,https://jooble.org/jdp/2886243392040689140,Greystar,2025-04-09T14:58:47.6400000,2886243392040689140
Lead Carpenter/Experienced Carpenter,Canada,"  Job purpose 
 The Lead Carpenter is responsible for working alongside the Site Superintendent and Construction Crews and ensuring that all work on site is carried out as per project requirements, completed safety, and meets quality expectations.  This position is local...",,tamrecruiting.com,Full-time,https://jooble.org/jdp/-7412764026793130449,Genmec ACL,2025-04-15T00:00:00.0000000,-7412764026793130449
Assistant Community Manager - Volta on Pine,Canada," ABOUT GREYSTAR 

 Greystar is a leading, fully integrated global real estate company offering expertise in property management, investment management, development, and construction services in  institutional-quality  rental housing, logistics, and life sciences sectors...",,jobs.greystar.com,,https://jooble.org/jdp/-4659578928793700938,Greystar,2025-04-09T14:58:36.6970000,-4659578928793700938
Lead New Organizer,Canada,"&nbsp;...leading a team/s in a campaign setting. 
~2-year minimum experience in external organizing. 
~ Experience in tracking and analyzing <b>data </b>for campaigns. 
~ Ability to use, learn and teach different organizing tools in campaigns. 
~ Proficiency in job-related technical...&nbsp;",,unionjobs.com,,https://jooble.org/jdp/5648998326804223954,SEIU Committee of Interns and Residents (CIR),2025-04-10T10:34:46.9778409+00:00,5648998326804223954
Lead Fire Alarm Technician - Field Service,Canada," Join a team recognized for leadership, innovation and diversity 
 ABOUT THE ROLE  
 As a  Lead Fire Alarm Service Technician here at Honeywell, you will play a crucial role in ensuring the safety and protection of our clients' buildings and assets. With your expertise...",,honeywell.com,,https://jooble.org/jdp/-6503164946740184032,Honeywell,2025-04-09T23:36:11.1200000,-6503164946740184032
Material Services Specialist,Canada," Material Services Specialist 
 
 JOB-10043713
 
 Anticipated Start Date 
 April 14, 2025
 
 Location 
 Newark, DE 
 
 Type of Employment 
 Contract Hire 
 
 Employer Info 
 Our client is one of the country’s most dynamic health care organizations, centered...",,hppstaffing.com,Full-time,https://jooble.org/jdp/2757946190227132393,Dynamics ATS,2025-03-10T16:13:53.0078914+00:00,2757946190227132393
Full stack Developer / Lead(Angular + Java),Canada,"&nbsp;..., Docker, Kubernetes   
 Experience with NoSQL databases such as Mongo DB, messaging platforms such as Kafka   
 Understanding of <b>data </b>structures, caching, design patterns , multi-threaded and high-performance architecture   
 Experience with UI technologies such as...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-41561662933384939,Lorven technologies,2025-04-15T08:47:00.0961284+00:00,-41561662933384939
